2290113300,동산7길
2290019102,통일로
2290623301,
2290578503,문현말길
2290305900,미래로
2290100002,법흥로
2290032703,장승배기로
2290105400,동산2길
2290001917,자유로
2290639201,
2290600202,
2290284202,
2290692200,감악산로
2290040219,구읍로
2290698500,노을빛로
2290351702,
2290133802,금정4길
2290138812,반구정로
2290589405,동패로
2290099002,고추잠자리길
2290126001,해바라기길
2290586801,아동로
2290169600,파주로
2290184401,필승로
2290043200,금정3길
2290144002,
2290493302,
2290117102,교하로
2290016201,평화로
2290061637,자운서원로
2290154101,교하로
2290024302,호명교
2290600101,가람로
2290096000,율곡로
2290067600,장마루로
2290167304,경의로
2290305100,가람로
2290138609,하동로
2290103701,한마음2길
2290691600,보광로
2290675100,
2290601002,
2290062602,
2290250100,책향기로
2290138716,사목로
2290285508,해마루길
2290588208,가재울로
2290326500,휴암로
2290192100,뇌조로
2290146100,
2290008707,교하로
2290033705,자유로
2290237502,
2290574905,화합로
2290706000,
2290134203,
2290208000,책향기숲길
2290259602,문발로
2290018127,송화로
2290235701,아동로
2290207801,
2290335901,당동1로
2290018103,
2290012507,혜음로
2290598500,
2290234900,
2290003703,고봉로
2290219501,보광로
2290402901,
2290179402,
2290008706,
2290676500,
2290643700,회동길
2290302201,심학산로
2290206700,
2290038705,설마천로
2290113302,동산7길
2290307700,와석순환로
2290699400,노을빛로
2290118200,
2290079900,술이홀로
2290295103,
2290259201,
2290278101,
2290179301,
2290405804,책향기로
2290193400,
2290624400,
2290676800,
2290442801,파주로
2290270703,
2290018010,쇠장이길
2290619100,
2290313900,금바위로
2290065702,율곡로
2290308103,와석순환로
2290656701,청석로
2290591201,직지길
2290103201,
2290073000,가나무로
2290190403,
2290308602,
2290035216,율곡로
2290217901,풍뎅이길
2290006800,명봉산로
2290673602,서영로
2290106500,시청로
2290090203,자장로17번길
2290127400,고산교
2290266402,헤이리로
2290022611,정문로
2290582202,연풍로
2290648307,해음로579번길
2290653902,방촌로
2290211300,책향기숲길
2290625500,
2290130501,
2290405400,남북로
2290066100,파평산로
2290203100,광인사길
2290330102,당동1로, 방촌로
2290018231,월롱산로
2290374003,미리내로
2290678700,
2290162302,문향로
2290285804,구암로
2290014905,평화로
2290183805,약산로
2290138810,사목로
2290202301,중앙로
2290311700,
2290404902,
2290145100,송비말길
2290013701,기산로
2290327503,서영로
2290706300,
2290260800,자유로
2290152201,장승배기로
2290070000,책향기로
2290044400,
2290221201,부흥로
2290194901,안개초길
2290617600,
2290133404,금정로
2290154006,교하로
2290147001,숲속노을로
2290572114,율곡로
2290336301,평화로
2290258704,
2290087500,쇠재안길
2290037511,만월로
2290178400,문발로
2290031508,
2290326807,월롱산단길
2290102601,천정구로
2290180500,광인사길
2290128607,홀작로
2290296600,동서대로
2290097101,솥뒤로
2290055106,만월로
2290267300,
2290055206,만월로
2290028400,우계로
2290159401,필승로
2290407001,금월로
2290622200,
2290084100,쇠재개울길
2290012304,
2290005000,고봉로
2290133500,중앙로
2290138508,당동1로
2290129901,한산로
2290233201,
2290695000,교하로
2290234000,
2290692900,감악산로
2290491001,우계로
2290038710,설마천로
2290316801,와석순환로
2290002403,고봉로
2290320401,동서대로
2290007408,장곡로
2290601000,
2290347901,기곡길
2290322900,통일로
2290005502,통일로
2290674802,정문로
2290187601,
2290278501,
2290578201,
2290038463,
2290038141,청송로
2290131000,
2290458202,
2290104701,
2290633001,
2290175401,참매미길
2290034107,통일로
2290281906,술이홀로
2290272803,헤이리로
2290253701,쇠재개울길
2290084000,쇠재1길
2290237901,동산3길
2290670903,술이홀로
2290152300,장승배기로
2290262003,마음밭길
2290312200,한울로
2290334100,당동1로
2290259303,문발로
2290125701,새꽃로
2290164702,소라지로
2290336100,당동2로
2290670708,술이홀로
2290037001,율곡로
2290253902,쇠재안길
2290023104,방촌로
2290313702,금바위로
2290111001,방촌로
2290223600,책향기숲길
2290648306,혜음로
2290092200,율곡로
2290015004,평화로
2290223201,
2290603803,가재울로
2290459011,
2290186601,
2290243100,
2290066701,청송로208번길
2290264101,월롱산로
2290617900,만장산로
2290154603,교하로
2290038504,청송로
2290084600,
2290018402,평화로
2290023003,혜음로
2290635301,
2290641400,
2290241401,검산로
2290646501,교하로
2290158701,하늘소로
2290061706,자운서원로
2290209701,만장산로
2290305601,책향기로
2290007304,장곡로
2290305300,책향기로
2290021501,방촌로
2290156703,
2290640800,
2290326202,심학산로
2290013926,등원로
2290119700,후곡로
2290614300,
2290190603,송비말길
2290032601,사임당로
2290134001,중앙로
2290018135,
2290253500,쇠재2길
2290651701,
2290112401,새꽃로
2290299601,미래로
2290012621,혜음로
2290064608,율곡로
2290199506,장지산로
2290661802,휴암로
2290586800,천수골길
2290015510,평화로
2290163601,문발로
2290132701,새꽃로
2290594600,
2290092001,
2290156708,봉서산로
2290083200,
2290212001,책향기숲길
2290579201,월롱산단3길
2290020711,혜음로
2290110401,문산로
2290606501,
2290226300,술이홀로
2290074402,동산3길
2290316201,미래로
2290233400,노을빛로
2290023102,방촌로
2290297801,가람로
2290012504,혜음로
2290009801,
2290285202,
2290068806,유채꽃길
2290110200,문산로40번길
2290622301,
2290011506,등원로
2290463600,율곡로
2290138807,사목로
2290492902,
2290290102,운정역길
2290145301,청석로
2290128800,
2290218102,책향기숲길
2290609900,
2290078000,고추잠자리길
2290192700,방촌로
2290023209,방촌로
2290019021,방촌로
2290265102,하늘소로
2290336203,
2290138822,사목로
2290018306,평화로
2290295601,한빛로
2290214701,노을빛로
2290179200,문발로
2290099701,오색나비길
2290045501,
2290580102,
2290092003,
2290403700,
2290270803,휴암로
2290260701,자유로
2290620500,
2290023320,자유로
2290265401,필승로
2290595300,
2290026708,사임당로
2290003801,고봉로
2290132301,한산로
2290286002,
2290067909,장마루로
2290037402,만월로
2290083800,쇠재안길
2290348001,파주로
2290249601,회동길
2290230302,
2290125602,새꽃로
2290192505,등원로
2290025313,
2290173203,청석로
2290576000,파주로
2290572003,동서로
2290105102,동산2길
2290259204,
2290038443,청송로
2290203800,
2290144201,
2290593200,유채꽃길
2290407600,금월로
2290610100,한울로
2290691400,수도권제2순환고속도로
2290237600,새꽃로
2290305301,책향기로
2290208501,보광로
2290061201,파주로
2290291102,통일로
2290347500,파주로
2290293401,한울로
2290225004,
2290636101,
2290123301,하늘소로
2290647003,통일로
2290225405,파발로
2290269801,
2290574500,화합로
2290313600,금바위로
2290034600,통일로
2290176802,광인사길
2290303700,동패로
2290645601,
2290181800,
2290674815,정문로
2290181901,
2290257900,능안로
2290266304,필승로
2290325301,솥뒤로
2290009702,금릉역로
2290293404,한울로
2290571902,율곡로
2290648502,장지산로
2290072301,후곡로
2290225003,
2290459400,소리천로
2290192000,뇌조로
2290112300,새꽃로
2290218201,
2290186000,
2290606301,
2290029809,
2290705700,
2290243101,
2290235504,
2290274503,
2290308601,
2290192601,뇌조로
2290219101,동거리길
2290028000,만월로
2290320900,
2290230201,
2290245602,유채꽃길
2290015707,정문로
2290130700,
2290151708,장승배기로
2290016004,자유로
2290057601,동산7길
2290286208,배머리길
2290214801,노을빛로
2290615802,우계로
2290661604,파주로
2290204401,광인사길
2290040001,감악산로
2290235202,
2290298701,책향기로
2290661201,부흥로
2290613402,
2290344800,파주로
2290199606,장지산로
2290318002,미래로
2290061735,자운서원로
2290216500,하늘소로
2290664402,통일로
2290105501,동산2길
2290373800,미리내로
2290172902,교하로
2290005100,명봉산로
2290279501,
2290027704,사임당로
2290670302,파평산로
2290126801,한산로
2290572002,동서로
2290581900,연풍로
2290585001,평화로
2290011810,보광로
2290152800,교하로
2290297201,
2290459802,책향기로
2290585302,
2290110801,문산로40번길
2290662104,휴암로
2290660404,부흥로
2290024802,우계로
2290067402,
2290306202,미래로
2290285503,구암로
2290668801,통일로
2290048101,
2290269101,
2290266612,새오리로
2290160901,문향로39번길
2290285506,구암로
2290117103,교하로
2290125001,금빛로
2290460107,가람로150번길
2290013802,중산교
2290571911,동서로
2290115902,충의로
2290189701,
2290587901,미래로
2290032901,율곡로
2290247601,회동길
2290160200,풍뎅이길
2290016602,통일로
2290667901,통일로
2290078101,고추잠자리길
2290198108,광탄천로
2290013100,평화로
2290638300,문발로
2290148505,교하로
2290689600,
2290206701,
2290170702,
2290333901,당동1로
2290224001,책향기숲길
2290662002,
2290099101,고추잠자리길
2290350901,청송로
2290589801,
2290169300,파주로
2290170201,
2290266732,새오리로
2290660401,새산수길
2290020402,자유로
2290256901,문원길
2290261600,마음밭길
2290580203,
2290138617,당동1로
2290306001,가온로
2290164825,소라지로
2290128702,도감로
2290279700,월롱산로
2290235900,마무리길
2290012606,혜음로
2290163500,
2290671802,감악산로
2290281805,술이홀로
2290031513,술이홀로
2290197307,도감로
2290241601,평화로
2290645101,
2290584300,성동로
2290049611,지목로
2290038031,금파교
2290493000,우계로
2290093900,쇠재1길
2290208502,보광로
2290601600,
2290030601,자유로
2290137203,파주로
2290670805,술이홀로
2290576800,적성산단1로
2290574900,화합로
2290143502,
2290275715,월롱산로
2290228201,문발로
2290247800,회동길
2290236701,중앙로
2290206702,
2290031412,술이홀로
2290031516,술이홀로
2290010301,
2290283901,금곡교
2290144701,금정5길
2290495501,
2290021712,통일로
2290038604,설마천로
2180375301,혜음령터널
2290237301,
2290038042,청송로
2290572121,율곡로
2290582102,연풍로
2290133101,새꽃로
2290572111,율곡로
2290669602,
2290026710,사임당로
2290656201,숲속노을로
2290029401,문산역로
2290103501,한마음2길
2290221700,숲속노을로
2290595000,
2290125800,해바라기길
2290130200,
2290616500,
2290600000,운정역길
2290409003,금월로
2290192300,뇌조로
2290671801,감악산로
2290574100,화합로
2290037606,율곡로
2290021307,
2290653801,
2290616000,
2290249901,
2290643300,
2290222301,숲속노을로
2290670812,술이홀로
2290027608,사임당로
2290492702,
2290690800,수도권제2순환고속도로
2290589301,동패로
2290628700,
2290278000,
2290305501,미래로
2290135600,한산로
2290008704,경의로
2290154004,숲속노을로
2290700300,심학산로
2290670904,술이홀로
2290188501,
2290291302,
2290192101,
2290495700,
2290305500,미래로
2290690700,수도권제2순환고속도로
2290276700,
2290186501,
2290023402,자유로
2290605801,
2290128604,홀작로
2290603103,
2290025208,사임당로
2290013710,기산로
2290247000,책향기로
2290228801,
2290250900,책향기로
2290190300,
2290194400,아리랑로
2290210600,
2290181701,
2290322200,통일로
2290080102,엘지로
2290207300,
2290183808,약산로
2290188601,청석로
2290284300,
2290208900,심궁로
2290195500,
2290104402,
2290027003,우계로
2290581101,사임당로907번길
2290294502,한빛로
2290302701,
2290590103,신촌로
2290582300,
2290152501,장승배기로
2290199001,장지산로
2290292400,동패로
2290688200,
2290057102,동산2길
2290013917,등원로
2290129702,동거리길
2290090102,자장로17번길
2290060800,통일로
2290458701,심학산로
2290639301,회동길
2290138902,마정로
2290459302,와석순환로
2290463800,율곡로
2290023115,방촌로
2290243601,
2290701100,심학산로
2290686602,
2290023412,자유로
2290148508,교하로
2290022928,혜음로
2290183909,약산로
2290705600,물향기2로
2290608516,
2290242502,
2290402802,남북로
2290240400,검산로
2290637601,문발로
2290158700,하늘소로
2290183201,약산로
2290025906,자유로
2290656202,숲속노을로
2290318700,경의로
2290217001,필승로
2290063901,장마루로
2290143001,경의로
2290118502,방촌로
2290260400,자유로
2290156300,술이홀로
2290050000,
2290270304,엘지로
2290674910,정문로
2290442100,파주로
2290120600,금빛로
2290348501,
2290600300,
2290027703,사임당로
2290674809,정문로
2290137904,충의로124번길
2290203000,문발로
2290658401,
2290638101,문발로
2290268303,웅지로
2290327601,휴암로
2290044804,초리골길
2290494400,
2290046401,
2290192502,
2290234504,새꽃로
2290613700,
2290055108,만월로
2290026110,화합로
2290138806,사목로
2290629200,교하로
2290236300,중앙로
2290128802,
2290187802,
2290589303,동패로
2290627001,헤이리로
2290459403,소리천로
2290637101,
2290128504,홀작로
2290268701,엘씨디로
2290197403,
2290585602,만장산로
2290629302,
2290238001,동산7길
2290026003,화합로
2290042801,금정3길
2290326406,옥돌내길
2290014028,등원로
2290029104,사임당로
2290165200,파주로
2290253200,쇠재2길
2290198301,명봉산로352번길
2290031901,통일로
2290216100,유채꽃길
2290190201,
2290103003,
2290249100,회동길
2290013905,등원로
2290595302,
2290062702,시청로
2290634602,
2290682000,
2290286205,배머리길
2290661601,파주로
2290038631,
2290037703,율곡로
2290628600,
2290112000,가나무로
2290270504,엘씨디로
2290051901,새꽃로
2290010302,
2290583500,
2290590000,
2290288000,산남로
2290010501,금빛로
2290026105,
2290161400,문향로17번길
2290032900,율곡로
2290119801,
2290035501,임진각로
2290100904,
2290294600,한빛로
2290017504,등원로
2290042202,어삼로
2290572116,율곡로
2290626600,
2290603001,
2290594401,
2290576001,파주로
2290577900,
2290010303,
2290266201,필승로
2290012204,통일로
2290217500,참매미길
2290061609,자운서원로
2290051201,새꽃로
2290310002,교하로
2290621801,술이홀로
2290013303,평화로
2290118300,교하로
2290229401,
2290603301,가람로
2290215100,유채꽃길
2290670102,금곡교
2290016507,통일로
2290168500,명동길
2290037414,만월로
2290594700,
2290459003,
2290241000,검산로
2290229701,
2290030100,자유로
2290252001,숲속노을로
2290007904,명봉산로
2290256101,숲속노을로
2290023210,방촌로
2290169000,
2290138001,충의로
2290173600,
2290331100,
2290008803,경의로
2290334800,경의로
2290328502,개포래로
2290315800,해솔로
2290209700,만장산로
2290146900,숲속노을로
2290040218,구읍로
2290053900,
2290197205,도감로
2290328804,문향로39번길
2290239911,검산로
2290154914,심학산로
2290156001,술이홀로
2290095701,율곡로
2290593101,유채꽃길
2290179700,회동길
2290655703,노을빛로
2290283501,자운서원로
2290012402,
2290648303,해음로579번길
2290158000,사슴벌레로
2290238600,쇠재안길
2290173000,청석로
2290075901,번영로
2290038541,청송로
2290028401,
2290687000,주라위길
2290460301,
2290038714,설마천로
2290298800,책향기로
2290013915,등원로
2290654301,방촌로
2290583006,검바위길
2290054401,
2290029605,사임당로
2290199612,장지산로
2290171400,쇠재안길
2290169902,파주로
2290229800,
2290189000,
2290695300,교하로
2290067602,장마루로
2290076901,오색나비길
2290669803,술이홀로
2290144900,봉천로
2290274804,엘씨디로
2290313803,금바위로
2290256501,숲속노을로
2290313302,가온로
2290682400,
2290470901,교하로
2290061729,자운서원로
2290067410,장마루로
2290332900,당동2로
2290091700,율곡로
2290148000,방촌로
2290240304,검산로
2290117600,청석교
2290346500,파주로
2290008809,경의로
2290261000,방촌로649번길
2290095600,율곡로
2290199403,장지산로
2290600400,
2290270406,엘지로
2290056100,동산8길
2290167403,시청로
2290014022,뇌조로
2290109702,봉미로
2290156605,봉서산로
2290140504,율곡로
2290138513,당동1로
2290146801,파주로
2290115907,충의로
2290141800,책향기숲길
2290018913,방촌로
2290698100,
2290253402,쇠재안길
2290202000,중앙로
2290613201,
2290688300,
2290117907,
2290320101,동서대로
2290070600,교하로
2290270308,엘지로
2290005202,명봉산로
2290174101,풍뎅이길
2290668403,통일로
2290155800,문산역로
2290582803,
2290312801,가온로
2290126102,해바라기길
2290017301,혜음로
2290039001,청송로
2290086601,쇠재로
2290308002,와석순환로
2290034110,통일로
2290261900,정담길
2290107102,문화로
2290271900,방촌로
2290335900,당동1로
2290141102,율곡로
2290026009,화합로
2290009201,금릉역로
2290119306,
2290453000,책향기로
2290328102,서영로
2290145401,청석로
2290011701,기산로
2290126900,
2290629201,경의로
2290013924,등원로
2290587500,
2290374000,
2290303001,경의로
2290213001,책향기숲길
2290048100,
2290110201,문산로
2290049100,시청로
2290582804,
2290257700,능안로
2290577700,
2290326505,휴암로
2290093400,쇠재개울길
2290067503,장마루로
2290048800,
2290245301,유채꽃길
2290256201,노을빛로
2290168801,
2290016701,평화로
2290120801,금빛로
2290203600,
2290159500,풍뎅이길
2290213700,안개초길
2290064504,율곡로
2290588201,
2290038111,청송로
2290608900,
2290014009,등원로
2290673001,청석로
2290317900,미래로
2290013814,기산로
2290578509,문현말길
2290628602,
2290011302,
2290049609,지목로
2290256300,숲속노을로
2290308102,와석순환로
2290373101,책향기로
2290011608,
2290672203,감악산로
2290255600,문원길
2290650201,
2290586100,
2290017400,혜음로
2290317101,와석순환로
2290406905,금월로
2290164504,문발들길
2290131702,한산로
2290572210,율곡로
2290267501,
2290021405,부흥로
2290578400,
2290081901,
2290620801,
2290629303,
2290023113,
2290251600,숲속노을로
2290284301,
2290609501,와석순환로172번길
2290060401,통일로
2290086600,쇠재로
2290067401,장마루로
2290071000,교하로
2290245601,유채꽃길
2290198403,명봉산로262번길
2290026709,사임당로
2290306300,
2290269401,엘씨디로
2290163800,교하로
2290617700,혜음로
2290652803,방촌로
2290575202,파주로
2290065300,
2290616800,
2290696500,노을빛로
2290129801,한산로
2290150200,동거리길
2290218001,풍뎅이길
2290662401,방촌로
2290119600,후곡로
2290288100,산남로
2290152101,
2290603802,
2290617500,
2290009600,기곡길
2290691601,
2290703500,운정지하차도
2290404500,
2290038635,설마천로
2290177201,직지길
2290470900,숲속노을로
2290273901,청석로
2290636202,
2290702000,운정중앙로
2290032510,오현로
2290110102,문향로
2290038554,청송로
2290280100,
2290583701,
2290279100,
2290039406,
2290335501,당동1로
2290124901,금빛로
2290026102,화합로
2290612801,
2290025905,자유로
2290038537,청송로
2290572005,동서로
2290622700,
2290011401,
2290262103,마음밭길
2290629603,
2290451600,교하로
2290250600,책향기숲길
2380281501,어유터널
2290587504,천정구로
2290190800,
2290301800,심학산로
2290126600,해바라기길
2290231901,
2290018133,산들로
2290245901,유채꽃길
2290583000,
2290617202,
2290157701,참매미길
2290252901,평화로
2290061701,
2290017602,등원로
2290583403,오금로
2290237200,
2290264102,월롱산로
2290604500,교하로329번길
2290055300,파평산로
2290164604,문발들길
2290255300,대원로
2290258800,내산길
2290022102,방촌로
2290154103,숲속노을로
2290661606,파주로
2290284302,
2290237400,
2290593502,
2290289400,운정역길
2290579600,월롱산단길
2290029001,사임당로
2290126400,해바라기길
2290034001,통일로
2290215701,유채꽃길
2290642800,
2290151705,장승배기로
2290290500,통일로
2290647900,율곡로
2290596501,문화로
2290104100,
2290042323,
2290107506,금정로
2290072900,가나무로
2290073201,후곡로
2290119201,문화로
2290136701,엘지로
2290345800,파주로
2290491301,우계로
2290259301,문발로
2290193203,
2290230300,
2290013714,기산로
2290238801,쇠재2길
2290455101,해솔로
2290222901,
2290260202,자유로
2290011806,보광로
2290200300,
2290079501,보광로
2290660901,부흥로
2290668002,통일로
2290259501,문발로
2290053300,화합로
2290459603,
2290179508,
2290143500,경의로
2290074900,
2290206502,
2290126200,해바라기길
2290194700,안개초길
2290086801,금릉역로
2290622204,
2290208804,보광로
2290242402,
2290210803,
2290126500,해바라기길
2290277401,교하로
2290280500,
2290151808,장승배기로
2290244900,유채꽃길
2290015612,평화로
2290661401,부흥로
2290058201,동산6길
2290042322,동서로
2290140800,
2290636000,
2290068100,율곡로
2290639701,회동길
2290143900,
2290576500,적성산단로
2290062701,
2290610400,
2290303201,
2290656102,청석로
2290293402,한울로
2290124201,참매미길
2290018903,방촌로
2290024215,통일로
2290653501,수원문산고속도로
2290671304,술이홀로
2290193001,우계로
2290204501,
2290024210,통일로
2290317002,가온로
2290049607,
2290588001,
2290608502,
2290622600,
2290079800,술이홀로
2290224300,
2290120901,금빛로
2290147100,경의로
2290579701,월롱산단길
2290190502,
2290071303,문화로
2290405100,남북로
2290183809,약산로
2290621003,
2290643500,문발로
2290651101,수원문산고속도로
2290318000,미래로
2290181000,
2290109200,문산역로
2290263701,
2290609601,와석순환로172번길
2290253800,쇠재2길
2290331700,방촌로
2290048602,문현말길
2290306700,와석순환로
2290604302,책향기숲길
2290316800,와석순환로
2290015103,기산로
2290017603,등원로
2290049616,지목로
2290223900,책향기숲길
2290620001,
2290663001,파주로
2290351101,술이홀로
2290242102,
2290038738,설마천로
2290648402,혜음로
2290580800,
2290662601,파주로
2290324302,솥뒤로
2290208504,보광로
2290573702,화합로
2290173500,
2290586902,
2290287100,파주로
2290148100,방촌로
2290225804,오봉골길
2290661202,부흥로
2290001101,통일로
2290026010,화합로
2290107701,금정로
2290599800,
2290335600,당동1로
2290638100,문발로
2290131501,한산로
2290670817,술이홀로
2290240010,검산로
2290100200,오색나비길
2290091400,적성IC교
2290084200,쇠재1길
2290645501,심학산로
2290162600,문향로17번길
2290247500,회동길
2290153700,교하로
2290079611,파평산로
2290170801,문발로
2290443000,등원로
2290580502,사임당로
2290160801,문향로
2290212701,
2290199002,
2290021201,통일로
2290443103,
2290263501,
2290161300,문향로17번길
2290154808,회동길
2290348900,
2380245502,장남로
2290696000,심학산로
2290122702,하늘소로
2290459402,소리천로
2290615900,
2290614201,
2290038723,설마천로
2290100400,오색나비길
2290118801,
2290015800,정문로
2290107504,금정로
2290606101,교하로
2290492101,
2290639801,회동길
2290024117,통일로
2290199500,장지산로
2290351804,파발로
2290646401,교하로
2290238302,쇠재안길
2290576100,적성산단2로
2290018928,방촌로
2290001908,자유로
2290662901,파주로
2290196201,
2290266508,헤이리로
2290471100,율곡로
2290455002,해솔로
2290087700,쇠재2길
2290268402,웅지로
2290164603,문예로
2290637401,문발로
2290463700,율곡로
2290033610,자유로
2290591500,
2290452703,산내로
2290160800,문향로
2290658201,
2290460501,
2290596000,문발로
2290655101,숲속노을로
2290032401,만월로
2290219600,보광로
2290492302,
2290229001,문발로
2290590700,
2290226301,정문로
2290263201,
2290329200,
2290663803,파주로
2290222201,책향기로
2290148506,교하로
2290616400,
2290459005,
2290402900,남북로
2290459800,
2290625501,검산로
2290496301,
2290136801,엘지로
2290056600,동산6길
2290670310,파평산로
2290236000,마무리길
2290229602,책향기숲길
2290038546,청송로
2290045701,
2290133501,
2290158500,하늘소로
2290615600,
2290091900,율곡로
2290077701,고추잠자리길
2290000802,혜음로
2290583600,
2290275618,월롱산로
2290629700,신촌로
2290012604,혜음로
2290664503,
2290276401,엘지로
2290061709,자운서원로
2290179701,회동길
2290211301,책향기숲길
2290593900,
2290050203,동산3길
2290171201,금정로
2290599002,
2290022510,정문로
2290223601,숲속노을로
2290615800,
2290701900,
2290622400,
2290213600,안개초길
2290009303,보광로
2290074200,동산1길
2290071501,
2290064602,율곡로
2290647004,통일로
2290141201,
2290615202,
2290011000,경의로
2290086500,새꽃로
2290261901,마음밭길
2290038815,통일로
2290238202,쇠재안길
2290113000,동산7길
2290060101,통일로
2290141000,하우고개길
2290012618,
2290648304,혜음로
2290266641,새오리로
2290128910,보광로
2290294900,한빛로
2290105601,동산8길
2290580301,사임당로
2290133301,금정로
2290626601,
2290025805,자유로
2290671201,술이홀로
2290027502,통일로
2290105101,동산2길
2290117400,교하로
2290215900,유채꽃길
2290241502,평화로
2290083600,쇠재안길
2290646700,혜음로
2290326407,휴암로
2290038528,청송로
2290174000,개포래로
2290080005,엘지로
2290686600,
2290093801,쇠재로
2290312701,가온로
2290061300,문향로17번길
2290463901,율곡로
2290275400,엘지로
2290117702,교하로
2290315701,
2290124001,하늘소로
2290042601,금정3길
2290001906,자유로
2290192604,뇌조로
2290215600,유채꽃길
2290105900,동산8길
2290193704,방촌로
2290015603,평화로
2290063502,
2290233801,안개초길
2290096500,율곡로
2290023022,
2290634801,
2290059700,
2290025610,방촌로
2290034602,통일로
2290053204,술이홀로
2290208300,
2290289101,운정역길
2290100906,운정로
2290170601,직지길
2290274403,엘씨디로
2290296902,와석순환로
2290078201,참매미길
2380000106,양연로
2290620501,
2290259402,문발로
2290005701,파주로
2290491000,
2290143700,경의로
2290014301,통일로
2290013907,등원로
2290346200,파주로
2290088802,학령로
2290616902,
2290234501,
2290612001,
2290260301,자유로
2290404804,남북로
2290012613,심궁로
2290033002,율곡로
2290254901,파주로
2290235601,
2290706100,
2290625011,웅지로
2290231401,
2290180800,문발로
2290326806,월롱산단길
2290186500,
2290292501,
2290292901,동패로
2290644800,
2290035101,통일로
2290225101,술이홀로
2290079707,파평산로
2290351201,술이홀로
2290661004,보광로
2290192801,충현로
2290177700,문발로
2290571904,동서로
2290024303,
2290609700,와석순환로172번길
2290279801,물향기2로
2290660801,부흥로
2290155500,
2290067408,장마루로
2290670901,술이홀로
2290082202,쇠재개울길
2290056301,
2290266742,새오리로
2290585301,통일로
2290042900,금정3길
2290574306,파주로
2290284803,
2290286306,배머리길
2290646701,혜음로
2290079401,술이홀로
2290054901,
2290022610,정문로
2350023008,감악산로
2290038718,설마천로
